log10eta	R0	mean_logL	sim_no
-4.399999999999997	3.5	-30.21864037593196	10
-4.399999999999997	3.6	-30.365951092128444	10
-4.399999999999997	3.7	-30.32289587805274	10
-4.399999999999997	3.8	-29.511860282503072	10
-4.399999999999997	3.9	-29.947034232772296	10
-4.399999999999997	4.0	-30.113509278326973	10
-4.199999999999997	1.0		10
-4.199999999999997	1.1	-inf	10
-4.199999999999997	1.2	-62.82819936120111	10
-4.199999999999997	1.3	-59.490954869520316	10
-4.199999999999997	1.4	-57.55987051930988	10
-4.199999999999997	1.5	-43.6416969373689	10
-4.199999999999997	1.6	-39.60414400642971	10
-4.199999999999997	1.7	-37.82290905115199	10
-4.199999999999997	1.8	-34.322803003564275	10
-4.199999999999997	1.9	-32.56386187577065	10
-4.199999999999997	2.0	-31.268347300739048	10
-4.199999999999997	2.1	-31.22407184248874	10
-4.199999999999997	2.2	-30.70009850076793	10
-4.199999999999997	2.3	-30.937102693329784	10
-4.199999999999997	2.4	-30.428923431873194	10
-4.199999999999997	2.5	-30.00388582779429	10
-4.199999999999997	2.6	-29.872924867179023	10
-4.199999999999997	2.7	-29.698934490827828	10
-4.199999999999997	2.8	-29.976342953544368	10
-4.199999999999997	2.9	-29.578553312951442	10
-4.199999999999997	3.0	-29.91197996802819	10
-4.199999999999997	3.1	-29.59210688764415	10
-4.199999999999997	3.2	-29.70047240986484	10
-4.199999999999997	3.3	-29.518622270566816	10
-4.199999999999997	3.4	-29.15785959280521	10
-4.199999999999997	3.5	-29.90315530473448	10
-4.199999999999997	3.6	-29.606570104605954	10
-4.199999999999997	3.7	-29.40785321229661	10
-4.199999999999997	3.8	-29.870758720729647	10
-4.199999999999997	3.9	-30.021340997254264	10
-4.199999999999997	4.0	-29.95765535296926	10
-3.9999999999999964	1.0	-79.95512022733344	10
-3.9999999999999964	1.1	-68.89519083348625	10
-3.9999999999999964	1.2	-67.43549226155217	10
-3.9999999999999964	1.3	-55.75678411228559	10
-3.9999999999999964	1.4	-45.701330794853405	10
-3.9999999999999964	1.5	-42.37701484859415	10
-3.9999999999999964	1.6	-38.26099393177669	10
-3.9999999999999964	1.7	-36.15956517012558	10
-3.9999999999999964	1.8	-33.14999622284755	10
-3.9999999999999964	1.9	-32.298436757079585	10
-3.9999999999999964	2.0	-31.36862384470021	10
-3.9999999999999964	2.1	-31.90056005361503	10
-3.9999999999999964	2.2	-30.811326830655798	10
-3.9999999999999964	2.3	-30.480531470733734	10
-3.9999999999999964	2.4	-29.857332724269874	10
-3.9999999999999964	2.5	-29.97738677686823	10
-3.9999999999999964	2.6	-29.74989814565912	10
-3.9999999999999964	2.7	-29.82060970916508	10
-3.9999999999999964	2.8	-29.521974996607838	10
-3.9999999999999964	2.9	-29.43290068520681	10
-3.9999999999999964	3.0	-29.69009401686045	10
-3.9999999999999964	3.1	-29.481384232321727	10
-3.9999999999999964	3.2	-29.4450907939363	10
-3.9999999999999964	3.3	-29.610524511938785	10
-3.9999999999999964	3.4	-29.61578073655169	10
-3.9999999999999964	3.5	-29.71854463140383	10
-3.9999999999999964	3.6	-29.46520913955706	10
-3.9999999999999964	3.7	-29.65090151700061	10
-3.9999999999999964	3.8	-30.39391101180986	10
-3.9999999999999964	3.9	-30.707863026799526	10
-3.9999999999999964	4.0	-30.307492101444655	10
-3.7999999999999963	1.0	-75.00685577148047	10
-3.7999999999999963	1.1	-72.36336398243246	10
-3.7999999999999963	1.2	-60.70063356927868	10
-3.7999999999999963	1.3	-54.947989056002214	10
-3.7999999999999963	1.4	-48.757617173052594	10
-3.7999999999999963	1.5	-45.3184681025006	10
-3.7999999999999963	1.6	-38.98571070048259	10
-3.7999999999999963	1.7	-35.28984890714527	10
-3.7999999999999963	1.8	-33.71651213110961	10
-3.7999999999999963	1.9	-33.37325342955269	10
-3.7999999999999963	2.0	-32.15950493485185	10
-3.7999999999999963	2.1	-31.522487761820013	10
-3.7999999999999963	2.2	-31.070101817526194	10
-3.7999999999999963	2.3	-30.741710053589237	10
-3.7999999999999963	2.4	-29.787908779070648	10
-3.7999999999999963	2.5	-29.878533558133647	10
-3.7999999999999963	2.6	-29.48592524364661	10
-3.7999999999999963	2.7	-29.506747595724015	10
-3.7999999999999963	2.8	-29.269780508302382	10
-3.7999999999999963	2.9	-29.433360763463575	10
-3.7999999999999963	3.0	-29.01629101868744	10
-3.7999999999999963	3.1	-28.92464556737944	10
-3.7999999999999963	3.2	-29.5098480951389	10
-3.7999999999999963	3.3	-29.599356688860745	10
-3.7999999999999963	3.4	-29.307480569067415	10
-3.7999999999999963	3.5	-29.55076112661728	10
-3.7999999999999963	3.6	-29.395091937046214	10
-3.7999999999999963	3.7	-29.82613497072586	10
-3.7999999999999963	3.8	-30.086881559265578	10
-3.7999999999999963	3.9	-30.822399397672456	10
-3.7999999999999963	4.0	-31.56444287751422	10
-3.599999999999996	1.0	-74.60289122965905	10
-3.599999999999996	1.1	-73.00406827550344	10
-3.599999999999996	1.2	-67.10878873494842	10
-3.599999999999996	1.3	-62.97378105541263	10
-3.599999999999996	1.4	-51.783229808814255	10
-3.599999999999996	1.5	-45.85202759415525	10
-3.599999999999996	1.6	-40.12801146928126	10
-3.599999999999996	1.7	-36.994493184784126	10
-3.599999999999996	1.8	-34.468987602744754	10
-3.599999999999996	1.9	-32.2567345507534	10
-3.599999999999996	2.0	-32.572271922581635	10
-3.599999999999996	2.1	-31.402468249731783	10
-3.599999999999996	2.2	-30.796764014839844	10
-3.599999999999996	2.3	-30.57141799918574	10
-3.599999999999996	2.4	-30.141086817549034	10
-3.599999999999996	2.5	-29.541698852406068	10
-3.599999999999996	2.6	-29.828463952377074	10
-3.599999999999996	2.7	-29.62363273183045	10
-3.599999999999996	2.8	-29.180290344890228	10
-3.599999999999996	2.9	-28.925292570760842	10
-3.599999999999996	3.0	-29.344407984117094	10
-3.599999999999996	3.1	-29.08861734093249	10
-3.599999999999996	3.2	-29.46742030401748	10
-3.599999999999996	3.3	-29.491834407295062	10
-3.599999999999996	3.4	-30.272769984397094	10
-3.599999999999996	3.5	-29.99081008510272	10
-3.599999999999996	3.6	-30.25214717612543	10
-3.599999999999996	3.7	-30.760274970296187	10
-3.599999999999996	3.8	-32.439701358426845	10
-3.599999999999996	3.9	-32.54865159633494	10
-3.599999999999996	4.0	-34.77647105269297	10
-3.399999999999996	1.0	-83.82674610659953	10
-3.399999999999996	1.1	-74.04199331697615	10
-3.399999999999996	1.2	-64.96626750375246	10
-3.399999999999996	1.3	-54.70424761531088	10
-3.399999999999996	1.4	-50.981019402311155	10
-3.399999999999996	1.5	-44.28095258916598	10
-3.399999999999996	1.6	-41.164074391355385	10
-3.399999999999996	1.7	-37.37391093530697	10
-3.399999999999996	1.8	-35.49430922590837	10
-3.399999999999996	1.9	-33.71852774360376	10
-3.399999999999996	2.0	-32.02668250261391	10
-3.399999999999996	2.1	-31.07592391228432	10
-3.399999999999996	2.2	-30.642801529006626	10
-3.399999999999996	2.3	-30.38027659971767	10
-3.399999999999996	2.4	-29.75981419821276	10
-3.399999999999996	2.5	-29.201194969521715	10
-3.399999999999996	2.6	-29.268799390698018	10
-3.399999999999996	2.7	-28.80666335376946	10
-3.399999999999996	2.8	-28.861838300659265	10
-3.399999999999996	2.9	-29.07361423189107	10
-3.399999999999996	3.0	-29.20757841651088	10
-3.399999999999996	3.1	-29.149068905721776	10
-3.399999999999996	3.2	-29.804055224163278	10
-3.399999999999996	3.3	-29.874281029886625	10
-3.399999999999996	3.4	-30.34853502854246	10
-3.399999999999996	3.5	-31.1111237307845	10
-3.399999999999996	3.6	-33.20052240813047	10
-3.399999999999996	3.7	-34.074731345803244	10
-3.399999999999996	3.8	-34.39000268241758	10
-3.399999999999996	3.9	-34.8499818491102	10
-3.399999999999996	4.0	-38.29563500148118	10
-3.1999999999999957	1.0	-84.30358991267116	10
-3.1999999999999957	1.1	-74.81138894813877	10
-3.1999999999999957	1.2	-67.8649552738793	10
-3.1999999999999957	1.3	-59.25395963505741	10
-3.1999999999999957	1.4	-53.17675923122854	10
-3.1999999999999957	1.5	-46.030272225000054	10
-3.1999999999999957	1.6	-42.42040308113543	10
-3.1999999999999957	1.7	-38.01815320057757	10
-3.1999999999999957	1.8	-35.832514078566895	10
-3.1999999999999957	1.9	-33.247590557000436	10
-3.1999999999999957	2.0	-31.797464031853384	10
-3.1999999999999957	2.1	-31.200417296325675	10
-3.1999999999999957	2.2	-30.1253582177681	10
-3.1999999999999957	2.3	-30.04363566504121	10
-3.1999999999999957	2.4	-29.46697345650184	10
-3.1999999999999957	2.5	-29.078727389267733	10
-3.1999999999999957	2.6	-28.96985351630401	10
-3.1999999999999957	2.7	-28.4942648131086	10
-3.1999999999999957	2.8	-28.73526913274693	10
-3.1999999999999957	2.9	-28.81143851450944	10
-3.1999999999999957	3.0	-29.520574576664455	10
-3.1999999999999957	3.1	-30.162360605140822	10
-3.1999999999999957	3.2	-30.85280248930068	10
-3.1999999999999957	3.3	-31.414906159596597	10
-3.1999999999999957	3.4	-33.03563894055033	10
-3.1999999999999957	3.5	-34.107612828778656	10
-3.1999999999999957	3.6	-35.34644144673328	10
-3.1999999999999957	3.7	-37.83611517197371	10
-3.1999999999999957	3.8	-38.81584510884993	10
-3.1999999999999957	3.9	-41.694163458498174	10
-3.1999999999999957	4.0	-42.075631944893566	10
-2.9999999999999956	1.0	-85.41094004782329	10
-2.9999999999999956	1.1	-77.95003898958969	10
-2.9999999999999956	1.2	-67.78697934008446	10
-2.9999999999999956	1.3	-60.66415133129048	10
-2.9999999999999956	1.4	-52.03182219956919	10
-2.9999999999999956	1.5	-44.82797472145818	10
-2.9999999999999956	1.6	-44.992887390270944	10
-2.9999999999999956	1.7	-39.226755866219364	10
-2.9999999999999956	1.8	-36.29409551427922	10
-2.9999999999999956	1.9	-34.183443265190746	10
-2.9999999999999956	2.0	-32.499182113272624	10
-2.9999999999999956	2.1	-31.060075377125195	10
-2.9999999999999956	2.2	-30.342365769976784	10
-2.9999999999999956	2.3	-29.404483533620983	10
-2.9999999999999956	2.4	-29.215485656503382	10
-2.9999999999999956	2.5	-28.82395440640322	10
-2.9999999999999956	2.6	-28.81567114961994	10
-2.9999999999999956	2.7	-28.744363371719754	10
-2.9999999999999956	2.8	-29.060449989639444	10
-2.9999999999999956	2.9	-29.396824605987355	10
-2.9999999999999956	3.0	-30.29867901060693	10
-2.9999999999999956	3.1	-31.339208095919805	10
-2.9999999999999956	3.2	-32.720552757247084	10
-2.9999999999999956	3.3	-34.64027477496337	10
-2.9999999999999956	3.4	-34.682450124147394	10
-2.9999999999999956	3.5	-37.223633846692394	10
-2.9999999999999956	3.6	-39.68535314934974	10
-2.9999999999999956	3.7	-43.48643361623438	10
-2.9999999999999956	3.8	-46.429102311047856	10
-2.9999999999999956	3.9	-46.50102237788129	10
-2.9999999999999956	4.0	-52.7268703891952	10
-2.7999999999999954	1.0	-88.91228695400042	10
-2.7999999999999954	1.1	-80.89232053161585	10
-2.7999999999999954	1.2	-71.22443646637306	10
-2.7999999999999954	1.3	-62.52096579839879	10
-2.7999999999999954	1.4	-55.21978850695082	10
-2.7999999999999954	1.5	-47.88054324184432	10
-2.7999999999999954	1.6	-41.85501041242072	10
-2.7999999999999954	1.7	-39.78816241715078	10
-2.7999999999999954	1.8	-35.974274368997506	10
-2.7999999999999954	1.9	-33.68306701107594	10
-2.7999999999999954	2.0	-32.35336821129283	10
-2.7999999999999954	2.1	-31.140244951053013	10
-2.7999999999999954	2.2	-30.085206183871993	10
-2.7999999999999954	2.3	-29.298483243647876	10
-2.7999999999999954	2.4	-28.860099474595746	10
-2.7999999999999954	2.5	-28.707467682816997	10
-2.7999999999999954	2.6	-28.792875646062775	10
-2.7999999999999954	2.7	-29.097817495024564	10
-2.7999999999999954	2.8	-29.241700275456612	10
-2.7999999999999954	2.9	-30.376204734184466	10
-2.7999999999999954	3.0	-31.64120614731499	10
-2.7999999999999954	3.1	-33.20463606185838	10
-2.7999999999999954	3.2	-35.26109608135744	10
-2.7999999999999954	3.3	-38.97579445331951	10
-2.7999999999999954	3.4	-40.938009575411336	10
-2.7999999999999954	3.5	-43.33431243062199	10
-2.7999999999999954	3.6	-47.73350015444696	10
-2.7999999999999954	3.7	-54.3815169539512	10
-2.7999999999999954	3.8	-56.30499871761525	10
-2.7999999999999954	3.9	-63.26130800153318	10
-2.7999999999999954	4.0	-65.85757446759689	10
-2.599999999999995	1.0	-90.06565182895953	10
-2.599999999999995	1.1	-81.25977930309267	10
-2.599999999999995	1.2	-74.79725112471998	10
-2.599999999999995	1.3	-63.880588381235086	10
-2.599999999999995	1.4	-59.717142069597074	10
-2.599999999999995	1.5	-50.86490350584471	10
-2.599999999999995	1.6	-43.35109014530092	10
-2.599999999999995	1.7	-39.94573175481379	10
-2.599999999999995	1.8	-36.982860311133656	10
-2.599999999999995	1.9	-34.32559669372919	10
-2.599999999999995	2.0	-32.44902785277202	10
-2.599999999999995	2.1	-30.824467894700327	10
-2.599999999999995	2.2	-29.93361386271628	10
-2.599999999999995	2.3	-29.059010865600566	10
-2.599999999999995	2.4	-28.511603308678197	10
-2.599999999999995	2.5	-28.769341873371843	10
-2.599999999999995	2.6	-29.27738796177236	10
-2.599999999999995	2.7	-29.722516549977904	10
-2.599999999999995	2.8	-30.929305536780447	10
-2.599999999999995	2.9	-32.1115017182622	10
-2.599999999999995	3.0	-34.29886836722917	10
-2.599999999999995	3.1	-36.579007251235225	10
-2.599999999999995	3.2	-40.500118033135486	10
-2.599999999999995	3.3	-43.91148559437255	10
-2.599999999999995	3.4	-47.67484928116375	10
-2.599999999999995	3.5	-50.59674295202025	10
-2.599999999999995	3.6	-57.95750463719592	10
-2.599999999999995	3.7	-59.278155250600925	9
-2.599999999999995	3.8	-69.95683858663672	7
-2.599999999999995	3.9	-72.31983218032042	6
-2.599999999999995	4.0	-75.67005004278214	6
-2.399999999999995	1.0	-93.71265272481824	10
-2.399999999999995	1.1	-84.70773437549695	10
-2.399999999999995	1.2	-74.30066431262127	10
-2.399999999999995	1.3	-66.45313697460773	10
-2.399999999999995	1.4	-57.34318216295402	10
-2.399999999999995	1.5	-52.22942562154013	10
-2.399999999999995	1.6	-46.186089162964706	10
-2.399999999999995	1.7	-41.33540125314996	10
-2.399999999999995	1.8	-36.562640158540106	10
-2.399999999999995	1.9	-34.78696522548667	10
-2.399999999999995	2.0	-32.46452148384911	10
-2.399999999999995	2.1	-30.729746498631208	10
-2.399999999999995	2.2	-29.692888761754215	10
-2.399999999999995	2.3	-28.847912011547102	10
-2.399999999999995	2.4	-28.531010795201638	10
-2.399999999999995	2.5	-28.95812691930407	10
-2.399999999999995	2.6	-29.736368017912934	10
-2.399999999999995	2.7	-30.79179351797623	10
-2.399999999999995	2.8	-32.385508371660286	10
-2.399999999999995	2.9	-33.40592722937629	10
-2.399999999999995	3.0	-36.9178018696836	10
-2.399999999999995	3.1	-42.23214593002638	10
-2.399999999999995	3.2	-45.90801168690088	9
-2.399999999999995	3.3	-52.89597001693702	7
-2.399999999999995	3.4	-55.32489655789339	6
-2.399999999999995	3.5	-57.31233871428816	6
-2.399999999999995	3.6	-67.15817248831446	4
-2.399999999999995	3.7	-74.72935220146685	4
-2.399999999999995	3.8	-81.54230275840625	2
-2.399999999999995	3.9	-84.02548493788873	1
-2.199999999999995	1.0	-95.09786085023009	10
-2.199999999999995	1.1	-85.9909052126343	10
-2.199999999999995	1.2	-77.92787935015804	10
-2.199999999999995	1.3	-69.69626486043416	10
-2.199999999999995	1.4	-60.71269929133687	10
-2.199999999999995	1.5	-53.35896464836122	10
-2.199999999999995	1.6	-45.97843548922431	10
-2.199999999999995	1.7	-41.8063141225981	10
-2.199999999999995	1.8	-37.811846282902216	10
-2.199999999999995	1.9	-34.78294896760129	10
-2.199999999999995	2.0	-32.25730094728379	10
-2.199999999999995	2.1	-30.485959920938903	10
-2.199999999999995	2.2	-29.32426049185534	10
-2.199999999999995	2.3	-28.9664688865958	10
-2.199999999999995	2.4	-28.70947780593233	10
-2.199999999999995	2.5	-29.17091580977931	10
-2.199999999999995	2.6	-30.097456891860084	10
-2.199999999999995	2.7	-31.89414684426537	10
-2.199999999999995	2.8	-33.64533754524699	10
-2.199999999999995	2.9	-38.51741709932876	8
-2.199999999999995	3.0	-43.924912696122114	8
-2.199999999999995	3.1	-46.44296684447908	8
-2.199999999999995	3.2	-57.03005416588659	8
-2.199999999999995	3.3	-59.38029797624286	7
-2.199999999999995	3.4	-69.31770183251659	6
-2.199999999999995	3.5	-77.1195923723151	5
-2.199999999999995	3.6	-88.01925488790975	4
-2.199999999999995	3.7	-91.66196338552238	4
-2.199999999999995	3.8	-97.6623452997725	2
-2.199999999999995	3.9	-121.02873584136736	1
-1.9999999999999947	1.0	-98.72368813336026	10
-1.9999999999999947	1.1	-89.0772211018876	10
-1.9999999999999947	1.2	-79.13247773358823	10
-1.9999999999999947	1.3	-71.14016912661255	10
-1.9999999999999947	1.4	-62.39990497891987	10
-1.9999999999999947	1.5	-54.71449834292482	10
-1.9999999999999947	1.6	-47.28412437609002	10
-1.9999999999999947	1.7	-41.38028156611611	10
-1.9999999999999947	1.8	-38.236709858373914	10
-1.9999999999999947	1.9	-34.661899975398235	10
-1.9999999999999947	2.0	-32.18377420982117	10
-1.9999999999999947	2.1	-30.29594374435023	10
-1.9999999999999947	2.2	-29.336557944823674	10
-1.9999999999999947	2.3	-28.70905339278058	10
-1.9999999999999947	2.4	-29.018728399498407	10
-1.9999999999999947	2.5	-29.689631525146474	10
-1.9999999999999947	2.6	-31.407133992543073	10
-1.9999999999999947	2.7	-33.29734741908155	10
-1.9999999999999947	2.8	-37.649604058184885	8
-1.9999999999999947	2.9	-41.71459136959327	8
-1.9999999999999947	3.0	-48.51120386137575	8
-1.9999999999999947	3.1	-52.65047400629619	8
-1.9999999999999947	3.2	-59.78105973291351	7
-1.9999999999999947	3.3	-66.29206878497378	6
-1.9999999999999947	3.4	-77.76161985890472	5
-1.9999999999999947	3.5	-87.07650855900143	4
-1.9999999999999947	3.6	-101.23596492739861	4
-1.9999999999999947	3.7	-114.79436725178033	2
-1.9999999999999947	3.8	-124.14213645462756	1
-1.8	1.0	-100.3234827852713	10
-1.8	1.1	-91.0470555541875	10
-1.8	1.2	-82.6329652864828	10
-1.8	1.3	-72.54138956263515	10
-1.8	1.4	-63.27594497034475	10
-1.8	1.5	-57.36427432292798	10
-1.8	1.6	-50.31960105275428	10
-1.8	1.7	-43.21567271472507	10
-1.8	1.8	-38.51176845805804	10
-1.8	1.9	-35.46823716370933	10
-1.8	2.0	-32.34988654298944	10
-1.8	2.1	-30.318467404800863	10
-1.8	2.2	-29.146112293607047	10
-1.8	2.3	-28.721876352815137	10
-1.8	2.4	-29.13641571987232	10
-1.8	2.5	-30.515819922454035	10
-1.8	2.6	-33.007817062771764	10
-1.8	2.7	-36.37526772894054	10
-1.8	2.8	-39.22588653484583	10
-1.8	2.9	-47.224484389486086	10
-1.6	1.0	-100.95419599818915	10
-1.6	1.1	-92.35810431796415	10
-1.6	1.2	-83.89246694743913	10
-1.6	1.3	-74.82997656436663	10
-1.6	1.4	-66.1450106786505	10
-1.6	1.5	-58.28690854249923	10
-1.6	1.6	-49.43337270470568	10
-1.6	1.7	-45.29865161645556	10
-1.6	1.8	-39.74753231311986	10
-1.6	1.9	-35.004142851842985	10
-1.6	2.0	-32.09543906645174	10
-1.6	2.1	-30.177550347629555	10
-1.6	2.2	-29.159760897723544	10
-1.6	2.3	-28.87017596747906	10
-1.6	2.4	-29.65245540062081	9
-1.6	2.5	-31.244117596252455	6
-1.6	2.6	-34.870128238769794	5
-1.6	2.7	-38.42321825942932	4
-1.6	2.8	-42.82171606941407	2
-1.4000000000000001	1.0	-101.8164053204445	10
-1.4000000000000001	1.1	-92.6401621971979	10
-1.4000000000000001	1.2	-84.64424571717947	10
-1.4000000000000001	1.3	-76.2199659580127	10
-1.4000000000000001	1.4	-67.63233197900675	10
-1.4000000000000001	1.5	-60.11883167925434	10
-1.4000000000000001	1.6	-52.19387463420186	10
-1.4000000000000001	1.7	-45.27791951119132	10
-1.4000000000000001	1.8	-39.92860068544722	10
-1.4000000000000001	1.9	-35.782710327781366	7
-1.4000000000000001	2.0	-32.18043056550876	7
-1.4000000000000001	2.1	-30.282838184694214	3
-1.4000000000000001	2.2	-28.909166141436145	2
-1.4000000000000001	2.3	-28.91929406132109	1
-1.2000000000000002	1.0	-102.18333920369795	10
-1.2000000000000002	1.1	-93.90125711409205	10
-1.2000000000000002	1.2	-85.00321705666023	10
-1.2000000000000002	1.3	-76.94946859510024	10
-1.2000000000000002	1.4	-69.65038537920324	10
-1.2000000000000002	1.5	-60.98015224808505	10
-1.2000000000000002	1.6	-54.29111268291003	2
-1.2000000000000002	1.7	-46.78646075273459	1
-1.2000000000000002	1.8	-40.395817033227694	7
-1.2000000000000002	1.9	-34.823374536570874	1
-1.0000000000000002	1.0	-102.70041195979934	10
-1.0000000000000002	1.1	-94.54084745826364	4
-1.0000000000000002	1.2	-86.47735079339041	10
-1.0000000000000002	1.3	-77.85423997953593	8
-1.0000000000000002	1.4	-69.32418486856147	7
-1.0000000000000002	1.5	-62.03213581930646	5
-1.0000000000000002	1.8	-40.26913814239198	4
