R0	timestart	mean_logL	sim_no
4.1	-18.0		20
4.1	-16.0	-38.98486640057579	20
4.1	-14.0	-37.634805920001966	20
4.1	-12.0	-37.369517360579195	20
4.1	-10.0	-36.38366834247103	20
4.1	-8.0	-37.1568651706805	20
4.1	-6.0	-36.446369687085294	20
4.1	-4.0	-34.91890510474866	20
4.1	-2.0	-34.980186709572415	20
4.1	0.0	-32.40019517317495	20
4.1	2.0	-30.526197533874658	20
4.1	4.0	-29.42689746047008	20
4.1	6.0	-25.625603012457884	20
4.1	8.0	-23.538924394281533	20
4.1	10.0	-19.973288793830946	20
4.1	12.0	-19.50241366041238	20
4.1	14.0	-16.518459504598194	20
4.1	16.0	-15.522838868334452	20
4.1	18.0	-14.407538982471667	20
4.1	20.0	-13.531965839838772	20
4.1	22.0	-12.935735206311957	20
4.1	24.0	-12.240921382787501	20
4.1	26.0	-11.810638726790424	20
4.1	28.0	-11.822442672641438	20
4.1	30.0	-13.067113929660835	20
4.1	32.0		20
4.1	34.0		20
4.1	36.0		20
4.2	-50.0		20
4.2	-48.0		20
4.2	-46.0		20
4.2	-44.0		20
4.2	-42.0		20
4.2	-40.0		20
4.2	-38.0		20
4.2	-36.0		20
4.2	-34.0		20
4.2	-32.0		20
4.2	-30.0		20
4.2	-28.0		20
4.2	-26.0		20
4.2	-24.0		20
4.2	-22.0		20
4.2	-20.0		20
4.2	-18.0		20
4.2	-16.0		20
4.2	-14.0		20
4.2	-12.0	-36.87698441335744	20
4.2	-10.0	-36.379169753342325	20
4.2	-8.0	-36.53886547484573	20
4.2	-6.0	-35.79179896605392	20
4.2	-4.0	-34.239294796606394	20
4.2	-2.0	-33.88189803768725	20
4.2	0.0	-30.82100576633541	20
4.2	2.0	-32.297859689710165	20
4.2	4.0	-29.108102113789737	20
4.2	6.0	-26.652531812554294	20
4.2	8.0	-23.04367887124448	20
4.2	10.0	-22.141826383466665	20
4.2	12.0	-17.44307353036394	20
4.2	14.0	-16.911655893419773	20
4.2	16.0	-15.578723437943509	20
4.2	18.0	-14.87964460236093	20
4.2	20.0	-14.013766304777025	20
4.2	22.0	-13.135113820455555	20
4.2	24.0	-12.302365986023151	20
4.2	26.0	-11.888300172699793	20
4.2	28.0	-11.808070751891751	20
4.2	30.0	-12.879507419971086	20
4.2	32.0		20
4.2	34.0		20
4.2	36.0		20
4.3	-50.0		20
4.3	-48.0		20
4.3	-46.0		20
4.3	-44.0		20
4.3	-42.0		20
4.3	-40.0		20
4.3	-38.0		20
4.3	-36.0		20
4.3	-34.0		20
4.3	-32.0		20
4.3	-30.0		20
4.3	-28.0		20
4.3	-26.0		20
4.3	-24.0		20
4.3	-22.0		20
4.3	-20.0		20
4.3	-18.0		20
4.3	-16.0		20
4.3	-14.0		20
4.3	-12.0	-36.98980567375973	20
4.3	-10.0	-35.56184940397539	20
4.3	-8.0	-35.386485950377526	20
4.3	-6.0	-35.74760492890091	20
4.3	-4.0	-34.57725365631228	20
4.3	-2.0	-33.169670988585665	20
4.3	0.0	-31.369015950117547	20
4.3	2.0	-31.964491091943767	20
4.3	4.0	-27.599680605944435	20
4.3	6.0	-26.590633334191654	20
4.3	8.0	-23.673826292986018	20
4.3	10.0	-21.13659059653059	20
4.3	12.0	-19.047449137987925	20
4.3	14.0	-16.300935045383547	20
4.3	16.0	-16.216990469355146	20
4.3	18.0	-14.916129186472853	20
4.3	20.0	-13.925792024024485	20
4.3	22.0	-13.205093935412398	20
4.3	24.0	-12.423292106522428	20
4.3	26.0	-11.968294539605484	20
4.3	28.0	-11.836913101354622	20
4.3	30.0	-12.931434699923553	20
4.3	32.0		20
4.3	34.0		20
4.3	36.0		20
4.4	-50.0		20
4.4	-48.0		20
4.4	-46.0		20
4.4	-44.0		20
4.4	-42.0		20
4.4	-40.0		20
4.4	-38.0		20
4.4	-36.0		20
4.4	-34.0		20
4.4	-32.0		20
4.4	-30.0		20
4.4	-28.0		20
4.4	-26.0		20
4.4	-24.0		20
4.4	-22.0		20
4.4	-20.0		20
4.4	-18.0		20
4.4	-16.0		20
4.4	-14.0		20
4.4	-12.0		20
4.4	-10.0	-34.64138960258182	20
4.4	-8.0	-34.84661521062968	20
4.4	-6.0	-34.284356851598346	20
4.4	-4.0	-34.85334248837039	20
4.4	-2.0	-33.901428402517	20
4.4	0.0	-31.425175674242336	20
4.4	2.0	-30.772402461733815	20
4.4	4.0	-29.611475715357056	20
4.4	6.0	-27.08262212464043	20
4.4	8.0	-25.734124789096068	20
4.4	10.0	-22.367305420596395	20
4.4	12.0	-19.84151654176395	20
4.4	14.0	-17.226980863539634	20
4.4	16.0	-16.33379029753106	20
4.4	18.0	-14.928906405492238	20
4.4	20.0	-14.136369379053871	20
4.4	22.0	-13.36924784856981	20
4.4	24.0	-12.590532020861549	20
4.4	26.0	-11.971995271903456	20
4.4	28.0	-11.92122273543773	20
4.4	30.0	-12.93328586384094	20
4.4	32.0		20
4.4	34.0		20
4.4	36.0		20
4.5	-50.0		20
4.5	-48.0		20
4.5	-46.0		20
4.5	-44.0		20
4.5	-42.0		20
4.5	-40.0		20
4.5	-38.0		20
4.5	-36.0		20
4.5	-34.0		20
4.5	-32.0		20
4.5	-30.0		20
4.5	-28.0		20
4.5	-26.0		20
4.5	-24.0		20
4.5	-22.0		20
4.5	-20.0		20
4.5	-18.0		20
4.5	-16.0		20
4.5	-14.0		20
4.5	-12.0	-36.15548008522414	20
4.5	-10.0	-35.36056453673393	20
4.5	-8.0	-34.644587416665075	20
4.5	-6.0	-34.60133181830229	20
4.5	-4.0	-33.7679916576699	20
4.5	-2.0	-33.71337978948178	20
4.5	0.0	-32.13457152612069	20
4.5	2.0	-31.53828357670874	20
4.5	4.0	-30.467423542272208	20
4.5	6.0	-28.417811887601708	20
4.5	8.0	-26.05388113455573	20
4.5	10.0	-23.78531154516109	20
4.5	12.0	-20.895625782158163	20
4.5	14.0	-18.005756558345126	20
4.5	16.0	-17.070628395312106	20
4.5	18.0	-15.46753904760728	20
4.5	20.0	-14.116864915573604	20
4.5	22.0	-13.409544644433069	20
4.5	24.0	-12.706710779041126	20
4.5	26.0	-12.043504543687245	20
4.5	28.0	-11.89915610204075	20
4.5	30.0	-12.864819280097725	20
4.5	32.0		20
4.5	34.0		20
4.5	36.0		20
4.6	-50.0		20
4.6	-48.0		20
4.6	-46.0		20
4.6	-44.0		20
4.6	-42.0		20
4.6	-40.0		20
4.6	-38.0		20
4.6	-36.0		20
4.6	-34.0		20
4.6	-32.0		20
4.6	-30.0		20
4.6	-28.0		20
4.6	-26.0		20
4.6	-24.0		20
4.6	-22.0		20
4.6	-20.0		20
4.6	-18.0		20
4.6	-16.0		20
4.6	-14.0		20
4.6	-12.0		20
4.6	-10.0	-35.056719237724096	20
4.6	-8.0	-34.74797991473121	20
4.6	-6.0	-33.90373989861218	20
4.6	-4.0	-33.72949362245551	20
4.6	-2.0	-32.94973297026934	20
4.6	0.0	-32.951655078543595	20
4.6	2.0	-30.89865569620455	20
4.6	4.0	-30.24503932293709	20
4.6	6.0	-29.475188618739576	20
4.6	8.0	-25.899400340068404	20
4.6	10.0	-24.143676113585357	20
4.6	12.0	-21.008565248490033	20
4.6	14.0	-18.644820318124538	20
4.6	16.0	-16.573583997143484	20
4.6	18.0	-15.61183009034104	20
4.6	20.0	-14.463926612012344	20
4.6	22.0	-13.674977300625278	20
4.6	24.0	-12.85419428976437	20
4.6	26.0	-12.164275852755173	20
4.6	28.0	-11.905259377159899	20
4.6	30.0	-12.841283969100086	20
4.6	32.0		20
4.6	34.0		20
4.6	36.0		20
4.7	-50.0		20
4.7	-48.0		20
4.7	-46.0		20
4.7	-44.0		20
4.7	-42.0		20
4.7	-40.0		20
4.7	-38.0		20
4.7	-36.0		20
4.7	-34.0		20
4.7	-32.0		20
4.7	-30.0		20
4.7	-28.0		20
4.7	-26.0		20
4.7	-24.0		20
4.7	-22.0		20
4.7	-20.0		20
4.7	-18.0		20
4.7	-16.0		20
4.7	-14.0		20
4.7	-12.0		20
4.7	-10.0	-34.80725921069476	20
4.7	-8.0	-34.50853039135617	20
4.7	-6.0	-33.447637144179154	20
4.7	-4.0	-33.34107651592449	20
4.7	-2.0	-32.43760185962192	20
4.7	0.0	-32.19448715588278	20
4.7	2.0	-30.738791041419432	20
4.7	4.0	-30.462571592534232	20
4.7	6.0	-27.319572570102416	20
4.7	8.0	-25.745161026549862	20
4.7	10.0	-24.37326803546308	20
4.7	12.0	-20.08029042112561	20
4.7	14.0	-17.667683499281132	20
4.7	16.0	-17.424342813559786	20
4.7	18.0	-15.897530462600661	20
4.7	20.0	-14.482368416178527	20
4.7	22.0	-13.692722074707072	20
4.7	24.0	-12.958074227419917	20
4.7	26.0	-12.213047767059496	20
4.7	28.0	-11.971857475184326	20
4.7	30.0	-12.660401833571896	20
4.7	32.0		20
4.7	34.0		20
4.7	36.0		20
4.8	-50.0		20
4.8	-48.0		20
4.8	-46.0		20
4.8	-44.0		20
4.8	-42.0		20
4.8	-40.0		20
4.8	-38.0		20
4.8	-36.0		20
4.8	-34.0		20
4.8	-32.0		20
4.8	-30.0		20
4.8	-28.0		20
4.8	-26.0		20
4.8	-24.0		20
4.8	-22.0		20
4.8	-20.0		20
4.8	-18.0		20
4.8	-16.0		20
4.8	-14.0		20
4.8	-12.0		20
4.8	-10.0	-35.08206806374369	20
4.8	-8.0	-34.30141208012329	20
4.8	-6.0	-33.048119738327	20
4.8	-4.0	-32.78260757330354	20
4.8	-2.0	-31.951199358199215	20
4.8	0.0	-32.50926836399801	20
4.8	2.0	-30.48345461083023	20
4.8	4.0	-30.5815410809826	20
4.8	6.0	-28.148055283332276	20
4.8	8.0	-26.8835793133593	20
4.8	10.0	-23.71456346496086	20
4.8	12.0	-21.005590128175108	20
4.8	14.0	-18.164195228839365	20
4.8	16.0	-17.050644599884333	20
4.8	18.0	-16.18648418902401	20
4.8	20.0	-14.960814138578325	20
4.8	22.0	-13.991529229785362	20
4.8	24.0	-12.99491037295267	20
4.8	26.0	-12.23343649552711	20
4.8	28.0	-12.03618763222231	20
4.8	30.0	-12.686960786563258	20
4.8	32.0		20
4.8	34.0		20
4.8	36.0		20
4.9	-50.0		20
4.9	-48.0		20
4.9	-46.0		20
4.9	-44.0		20
4.9	-42.0		20
4.9	-40.0		20
4.9	-38.0		20
4.9	-36.0		20
4.9	-34.0		20
4.9	-32.0		20
4.9	-30.0		20
4.9	-28.0		20
4.9	-26.0		20
4.9	-24.0		20
4.9	-22.0		20
4.9	-20.0		20
4.9	-18.0		20
4.9	-16.0		20
4.9	-14.0		20
4.9	-12.0		20
4.9	-10.0	-35.4822574922927	20
4.9	-8.0	-33.52647272435053	20
4.9	-6.0	-32.26954349164011	20
4.9	-4.0	-30.997964054506838	20
4.9	-2.0	-31.78497184659029	20
4.9	0.0	-31.655354042861052	20
4.9	2.0	-30.450387258893908	20
4.9	4.0	-30.43092498407491	20
4.9	6.0	-29.026631343233298	20
4.9	8.0	-25.646777474800256	20
4.9	10.0	-24.38697146383474	20
4.9	12.0	-23.463735961987464	20
4.9	14.0	-19.473130527408532	20
4.9	16.0	-17.75388902760004	20
4.9	18.0	-16.025010041044638	20
4.9	20.0	-14.928766687844751	20
4.9	22.0	-14.095587456776329	20
4.9	24.0	-13.086184484580372	20
4.9	26.0	-12.50858596198589	20
4.9	28.0	-12.076908198461233	20
4.9	30.0	-12.609366586286555	20
4.9	32.0		20
4.9	34.0		20
4.9	36.0		20
5.0	-50.0		20
5.0	-48.0		20
5.0	-46.0		20
5.0	-44.0		20
5.0	-42.0		20
5.0	-40.0		20
5.0	-38.0		20
5.0	-36.0		20
5.0	-34.0		20
5.0	-32.0		20
5.0	-30.0		20
5.0	-28.0		20
5.0	-26.0		20
5.0	-24.0		20
5.0	-22.0		20
5.0	-20.0		20
5.0	-18.0		20
5.0	-16.0		20
5.0	-14.0		20
5.0	-12.0		20
5.0	-10.0		20
5.0	-8.0	-33.534488319037365	20
5.0	-6.0	-33.09145696462848	20
5.0	-4.0	-32.34646895455633	20
5.0	-2.0	-31.86819615390879	20
5.0	0.0	-31.565127819287078	20
5.0	2.0	-30.381348179787373	20
5.0	4.0	-29.340031602116944	20
5.0	6.0	-28.283182091957862	20
5.0	8.0	-26.760766480040665	20
5.0	10.0	-23.98076918700079	20
5.0	12.0	-22.401022733333967	20
5.0	14.0	-19.29624186610882	20
5.0	16.0	-17.66473893651089	20
5.0	18.0	-15.895138528957471	20
5.0	20.0	-15.042622428226313	20
5.0	22.0	-14.156943537404896	20
5.0	24.0	-13.200789527947453	20
5.0	26.0	-12.556290497881818	20
5.0	28.0	-12.147542269020999	20
5.0	30.0	-12.718526875665756	20
5.0	32.0		20
5.0	34.0		20
5.0	36.0		20
5.1	-50.0		20
5.1	-48.0		20
5.1	-46.0		20
5.1	-44.0		20
5.1	-42.0		20
5.1	-40.0		20
5.1	-38.0		20
5.1	-36.0		20
5.1	-34.0		20
5.1	-32.0		20
5.1	-30.0		20
5.1	-28.0		20
5.1	-26.0		20
5.1	-24.0		20
5.1	-22.0		20
5.1	-20.0		20
5.1	-18.0		20
5.1	-16.0		20
5.1	-14.0		20
5.1	-12.0		20
5.1	-10.0		20
5.1	-8.0		20
5.1	-6.0	-32.2874250143562	20
5.1	-4.0	-32.03952859915374	20
5.1	-2.0	-31.21394247112092	20
5.1	0.0	-30.59691328256182	20
5.1	2.0	-30.74409257934437	20
5.1	4.0	-29.89586514205302	20
5.1	6.0	-29.14405135279069	20
5.1	8.0	-25.163578377176226	20
5.1	10.0	-25.627466399177898	20
5.1	12.0	-21.057609340268066	20
5.1	14.0	-20.190415566670815	20
5.1	16.0	-18.706658915580142	20
5.1	18.0	-16.497582390110193	20
5.1	20.0	-15.55190532477018	20
5.1	22.0	-14.271568875906743	20
5.1	24.0	-13.400026717223165	20
5.1	26.0	-12.543117751255796	20
5.1	28.0	-12.140522299815213	20
5.1	30.0	-12.757038740071902	20
5.1	32.0		20
5.1	34.0		20
5.1	36.0		20
5.2	-50.0		20
5.2	-48.0		20
5.2	-46.0		20
5.2	-44.0		20
5.2	-42.0		20
5.2	-40.0		20
5.2	-38.0		20
5.2	-36.0		20
5.2	-34.0		20
5.2	-32.0		20
5.2	-30.0		20
5.2	-28.0		20
5.2	-26.0		20
5.2	-24.0		20
5.2	-22.0		20
5.2	-20.0		20
5.2	-18.0		20
5.2	-16.0		20
5.2	-14.0		20
5.2	-12.0		20
5.2	-10.0		20
5.2	-8.0		20
5.2	-6.0	-31.788012327901434	20
5.2	-4.0	-30.362392259189743	20
5.2	-2.0	-31.463423916107523	20
5.2	0.0	-30.491983257196154	20
5.2	2.0	-30.23564120091546	20
5.2	4.0	-29.95030908285272	20
5.2	6.0	-28.227911513466694	20
5.2	8.0	-27.416466536838378	20
5.2	10.0	-25.992585425620337	20
5.2	12.0	-22.30414297328918	20
5.2	14.0	-19.84039185690782	20
5.2	16.0	-17.101055381536064	20
5.2	18.0	-17.447804351690973	20
5.2	20.0	-15.407367603777951	20
5.2	22.0	-14.338657902848391	20
5.2	24.0	-13.385463694706832	20
5.2	26.0	-12.647627110169273	20
5.2	28.0	-12.163422371300053	20
5.2	30.0	-12.798630009732753	20
5.2	32.0		20
5.2	34.0		20
5.2	36.0		20
5.3	-50.0		20
5.3	-48.0		20
5.3	-46.0		20
5.3	-44.0		20
5.3	-42.0		20
5.3	-40.0		20
5.3	-38.0		20
5.3	-36.0		20
5.3	-34.0		20
5.3	-32.0		20
5.3	-30.0		20
5.3	-28.0		20
5.3	-26.0		20
5.3	-24.0		20
5.3	-22.0		20
5.3	-20.0		20
5.3	-18.0		20
5.3	-16.0		20
5.3	-14.0		20
5.3	-12.0		20
5.3	-10.0		20
5.3	-8.0		20
5.3	-6.0	-31.37078404952702	20
5.3	-4.0	-31.105029737790773	20
5.3	-2.0	-30.629162122882615	20
5.3	0.0	-30.594455804825383	20
5.3	2.0	-30.15917914815668	20
5.3	4.0	-29.382669324760815	20
5.3	6.0	-27.8730499049758	20
5.3	8.0	-25.902324680933923	20
5.3	10.0	-26.578584032527544	20
5.3	12.0	-23.944903599971404	20
5.3	14.0	-20.757272006969693	20
5.3	16.0	-18.5496582055947	20
5.3	18.0	-16.51958393810596	20
5.3	20.0	-15.854203655110478	20
5.3	22.0	-14.693639933286835	20
5.3	24.0	-13.55465690060934	20
5.3	26.0	-12.689443643825246	20
5.3	28.0	-12.18908280374938	20
5.3	30.0	-12.617146966313852	20
5.3	32.0		20
5.3	34.0		20
5.3	36.0		20
5.4	-50.0		20
5.4	-48.0		20
5.4	-46.0		20
5.4	-44.0		20
5.4	-42.0		20
5.4	-40.0		20
5.4	-38.0		20
5.4	-36.0		20
5.4	-34.0		20
5.4	-32.0		20
5.4	-30.0		20
5.4	-28.0		20
5.4	-26.0		20
5.4	-24.0		20
5.4	-22.0		20
5.4	-20.0		20
5.4	-18.0		20
5.4	-16.0		20
5.4	-14.0		20
5.4	-12.0		20
5.4	-10.0		20
5.4	-8.0		20
5.4	-6.0		20
5.4	-4.0	-30.973158108722647	20
5.4	-2.0	-29.732450607158814	20
5.4	0.0	-29.62521250656355	20
5.4	2.0	-29.66668839616626	20
5.4	4.0	-29.41255159108012	20
5.4	6.0	-28.735355546529526	20
5.4	8.0	-26.271577288808157	20
5.4	10.0	-26.534502691995943	20
5.4	12.0	-23.22934275570424	20
5.4	14.0	-21.74081213574198	20
5.4	16.0	-18.48072160425633	20
5.4	18.0	-17.08705111839182	20
5.4	20.0	-15.735183641670773	20
5.4	22.0	-14.661427803478338	20
5.4	24.0	-13.60935503399261	20
5.4	26.0	-12.774843960946004	20
5.4	28.0	-12.258448908655023	20
5.4	30.0	-12.71993857321247	20
5.4	32.0		20
5.4	34.0		20
5.4	36.0		20
5.5	-50.0		20
5.5	-48.0		20
5.5	-46.0		20
5.5	-44.0		20
5.5	-42.0		20
5.5	-40.0		20
5.5	-38.0		20
5.5	-36.0		20
5.5	-34.0		20
5.5	-32.0		20
5.5	-30.0		20
5.5	-28.0		20
5.5	-26.0		20
5.5	-24.0		20
5.5	-22.0		20
5.5	-20.0		20
5.5	-18.0		20
5.5	-16.0		20
5.5	-14.0		20
5.5	-12.0		20
5.5	-10.0		20
5.5	-8.0		20
5.5	-6.0	-31.84074127249944	20
5.5	-4.0	-30.363321307764856	20
5.5	-2.0	-30.101481244988094	20
5.5	0.0	-29.59904598104212	20
5.5	2.0	-29.20113964076567	20
5.5	4.0	-29.05952353974333	20
5.5	6.0	-28.31771470471502	20
5.5	8.0	-25.561331308963958	20
5.5	10.0	-25.98849404596269	20
5.5	12.0	-24.116156149876	20
5.5	14.0	-21.050170946363938	20
5.5	16.0	-19.109210986001905	20
5.5	18.0	-16.895409960126468	20
5.5	20.0	-16.092122795048255	20
5.5	22.0	-14.989933039542056	20
5.5	24.0	-13.729357163194084	20
5.5	26.0	-12.92623696595204	20
5.5	28.0	-12.377122180040834	20
5.5	30.0	-12.655168932716748	20
5.5	32.0		20
5.5	34.0		20
5.5	36.0		20
5.6	-50.0		16
5.6	-48.0		16
5.6	-46.0		17
5.6	-44.0		17
5.6	-42.0		17
5.6	-40.0		17
5.6	-38.0		18
5.6	-36.0		18
5.6	-34.0		18
5.6	-32.0		18
5.6	-30.0		18
5.6	-28.0		18
5.6	-26.0		18
5.6	-24.0		18
5.6	-22.0		18
5.6	-20.0		18
5.6	-18.0		19
5.6	-16.0		19
5.6	-14.0		19
5.6	-12.0		20
5.6	-10.0		20
5.6	-8.0		20
5.6	-6.0	-31.63805992209155	20
5.6	-4.0	-30.684538412127797	20
5.6	-2.0	-30.120611992932787	20
5.6	0.0	-29.512489291357618	20
5.6	2.0	-29.240198745927245	20
5.6	4.0	-28.567192519561246	20
5.6	6.0	-28.008179659426638	20
5.6	8.0	-26.684665339998467	20
5.6	10.0	-25.062500234194736	20
5.6	12.0	-23.255967055372665	20
5.6	14.0	-21.437413425022932	20
5.6	16.0	-19.47322440918032	20
5.6	18.0	-17.827210594765706	20
5.6	20.0	-16.198347545766957	20
5.6	22.0	-14.760890272731482	20
5.6	24.0	-13.940568446142606	20
5.6	26.0	-13.005792368350011	20
5.6	28.0	-12.434076023548474	20
5.6	30.0	-12.656413411732952	20
5.6	32.0		20
5.6	34.0		20
5.6	36.0		20
5.7	-50.0		19
5.7	-48.0		19
5.7	-46.0		19
5.7	-44.0		19
5.7	-42.0		19
5.7	-40.0		19
5.7	-38.0		19
5.7	-36.0		19
5.7	-34.0		19
5.7	-32.0		19
5.7	-30.0		19
5.7	-28.0		19
5.7	-26.0		19
5.7	-24.0		19
5.7	-22.0		19
5.7	-20.0		19
5.7	-18.0		19
5.7	-16.0		19
5.7	-14.0		19
5.7	-12.0		20
5.7	-10.0		20
5.7	-8.0		20
5.7	-6.0		20
5.7	-4.0	-30.810050186093086	20
5.7	-2.0	-29.63059317927877	20
5.7	0.0	-29.649350981937495	20
5.7	2.0	-28.688368417906627	20
5.7	4.0	-28.40630604791238	20
5.7	6.0	-27.422922155349955	20
5.7	8.0	-25.898123588804857	20
5.7	10.0	-25.95322431289123	20
5.7	12.0	-24.708774277779337	20
5.7	14.0	-21.477350844792742	20
5.7	16.0	-19.361168110350008	20
5.7	18.0	-17.831883721366417	20
5.7	20.0	-16.28448113317709	20
5.7	22.0	-15.200012858352125	20
5.7	24.0	-13.905645181400768	20
5.7	26.0	-13.046266387585948	20
5.7	28.0	-12.448347735634488	20
5.7	30.0	-12.634957326041953	20
5.7	32.0		20
5.7	34.0		20
5.7	36.0		20
5.8	-50.0		10
5.8	-48.0		10
5.8	-46.0		10
5.8	-44.0		10
5.8	-42.0		10
5.8	-40.0		10
5.8	-38.0		10
5.8	-36.0		10
5.8	-34.0		10
5.8	-32.0		10
5.8	-30.0		10
5.8	-28.0		10
5.8	-26.0		10
5.8	-24.0		10
5.8	-22.0		10
5.8	-20.0		10
5.8	-18.0		10
5.8	-16.0		10
5.8	-14.0		10
5.8	-12.0		10
5.8	-10.0		10
5.8	-8.0		10
5.8	-6.0		10
5.8	-4.0	-31.08457844143693	11
5.8	-2.0	-29.572005317439537	11
5.8	0.0	-28.694203886836927	11
5.8	2.0	-28.8685661058887	11
5.8	4.0	-28.587310052498573	11
5.8	6.0	-28.595221716970332	11
5.8	8.0	-26.443478376417456	11
5.8	10.0	-24.823943482324953	12
5.8	12.0	-22.562427885361178	12
5.8	14.0	-21.62269730796708	13
5.8	16.0	-19.455514981782883	13
5.8	18.0	-17.94528765082479	15
5.8	20.0	-16.0996957104613	15
5.8	22.0	-15.358223258339434	15
5.8	24.0	-14.16735290436296	16
5.8	26.0	-13.15853079932846	16
5.8	28.0	-12.396090335842274	16
5.8	30.0	-12.607054892540344	16
5.8	32.0		16
5.8	34.0		16
5.8	36.0		16
5.9	-50.0		19
5.9	-48.0		19
5.9	-46.0		19
5.9	-44.0		19
5.9	-42.0		19
5.9	-40.0		19
5.9	-38.0		19
5.9	-36.0		19
5.9	-34.0		19
5.9	-32.0		19
5.9	-30.0		19
5.9	-28.0		19
5.9	-26.0		19
5.9	-24.0		19
5.9	-22.0		19
5.9	-20.0		19
5.9	-18.0		19
5.9	-16.0		19
5.9	-14.0		19
5.9	-12.0		19
5.9	-10.0		19
5.9	-8.0		19
5.9	-6.0		19
5.9	-4.0	-31.1708031898176	19
5.9	-2.0	-28.916794318511094	19
5.9	0.0	-28.786903638839956	19
5.9	2.0	-28.48440694670513	19
5.9	4.0	-27.637533753262712	19
5.9	6.0	-27.937598282434553	19
5.9	8.0	-27.527959319796913	19
5.9	10.0	-24.685541694964744	19
5.9	12.0	-24.29272475927726	19
5.9	14.0	-21.547017708556975	19
5.9	16.0	-19.992098844507556	19
5.9	18.0	-17.958272426282424	19
5.9	20.0	-16.61608819296698	19
5.9	22.0	-15.253330052238425	19
5.9	24.0	-14.244887569987542	19
5.9	26.0	-13.262057112762164	19
5.9	28.0	-12.564085648603605	19
5.9	30.0	-12.628156409940429	19
5.9	32.0		19
5.9	34.0		19
5.9	36.0		19
6.0	-50.0		10
6.0	-48.0		10
6.0	-46.0		10
6.0	-44.0		10
6.0	-42.0		10
6.0	-40.0		10
6.0	-38.0		10
6.0	-36.0		10
6.0	-34.0		10
6.0	-32.0		10
6.0	-30.0		10
6.0	-28.0		10
6.0	-26.0		10
6.0	-24.0		10
6.0	-22.0		10
6.0	-20.0		10
6.0	-18.0		10
6.0	-16.0		10
6.0	-14.0		10
6.0	-12.0		10
6.0	-10.0		10
6.0	-8.0		10
6.0	-6.0		10
6.0	-4.0		10
6.0	-2.0	-29.322361609547052	10
6.0	0.0	-28.571201067766204	10
6.0	2.0	-27.967980155225256	10
6.0	4.0	-28.20417663671546	10
6.0	6.0	-28.013194102904116	10
6.0	8.0	-26.63015146797772	10
6.0	10.0	-24.93012473298174	10
6.0	12.0	-23.79784479254348	10
6.0	14.0	-21.87820898344504	10
6.0	16.0	-18.847578634958705	10
6.0	18.0	-18.01032606214079	10
6.0	20.0	-16.945759204396435	10
6.0	22.0	-15.338248007166063	10
6.0	24.0	-14.303673496086407	10
6.0	26.0	-13.342943524649872	10
6.0	28.0	-12.596333861270526	10
6.0	30.0	-12.642350904130364	10
6.0	32.0		10
6.0	34.0		10
6.0	36.0		10
